Data,Último,Abertura,Máxima,Mínima,Variação
19.10.1990,"1,3760","1,3760","1,3854","1,3700","0,55%"
18.10.1990,"1,3685","1,3685","1,3753","1,3655","0,08%"
17.10.1990,"1,3674","1,3674","1,3735","1,3664","-0,08%"
16.10.1990,"1,3685","1,3685","1,3685","1,3537","0,55%"
15.10.1990,"1,3610","1,3610","1,3651","1,3554","-0,15%"
12.10.1990,"1,3630","1,3630","1,3684","1,3610","0,09%"
11.10.1990,"1,3618","1,3618","1,3618","1,3497","0,39%"
10.10.1990,"1,3565","1,3565","1,3633","1,3540","-0,26%"
09.10.1990,"1,3600","1,3600","1,3635","1,3560","0,76%"
08.10.1990,"1,3497","1,3497","1,3532","1,3394","1,05%"
05.10.1990,"1,3357","1,3357","1,3487","1,3357","-0,62%"
04.10.1990,"1,3440","1,3440","1,3472","1,3374","0,37%"
03.10.1990,"1,3390","1,3390","1,3399","1,3311","0,66%"
02.10.1990,"1,3302","1,3302","1,3312","1,3205","0,13%"
01.10.1990,"1,3285","1,3285","1,3336","1,3165","0,99%"
28.09.1990,"1,3155","1,3155","1,3206","1,3137","0,23%"
27.09.1990,"1,3125","1,3125","1,3203","1,3120","-0,33%"
26.09.1990,"1,3169","1,3169","1,3303","1,3132","-0,72%"
25.09.1990,"1,3265","1,3265","1,3337","1,3235","-0,29%"
24.09.1990,"1,3304","1,3304","1,3304","1,3123","1,27%"
21.09.1990,"1,3137","1,3137","1,3188","1,3117","0,05%"
20.09.1990,"1,3131","1,3131","1,3354","1,3108","-0,64%"
19.09.1990,"1,3215","1,3215","1,3375","1,3193","-1,12%"
18.09.1990,"1,3365","1,3365","1,3415","1,3302","0,17%"
17.09.1990,"1,3342","1,3342","1,3346","1,3190","1,18%"
14.09.1990,"1,3186","1,3186","1,3272","1,3022","1,31%"
13.09.1990,"1,3015","1,3015","1,3129","1,2984","-0,30%"
12.09.1990,"1,3054","1,3054","1,3115","1,3002","0,15%"
11.09.1990,"1,3035","1,3035","1,3250","1,2961","-0,40%"
10.09.1990,"1,3088","1,3088","1,3253","1,3088","-0,92%"
07.09.1990,"1,3210","1,3210","1,3335","1,3210","-0,61%"
06.09.1990,"1,3291","1,3291","1,3342","1,3272","0,42%"
05.09.1990,"1,3235","1,3235","1,3252","1,3123","1,13%"
04.09.1990,"1,3087","1,3087","1,3156","1,3057","0,03%"
03.09.1990,"1,3083","1,3083","1,3295","1,3053","-0,59%"
31.08.1990,"1,3160","1,3160","1,3320","1,3141","-0,81%"
30.08.1990,"1,3268","1,3268","1,3342","1,3228","-0,74%"
29.08.1990,"1,3367","1,3367","1,3402","1,3345","-0,10%"
28.08.1990,"1,3380","1,3380","1,3440","1,3360","-0,17%"
27.08.1990,"1,3403","1,3403","1,3462","1,3357","0,11%"
24.08.1990,"1,3388","1,3388","1,3410","1,3320","0,40%"
23.08.1990,"1,3335","1,3335","1,3456","1,3275","0,42%"
22.08.1990,"1,3279","1,3279","1,3363","1,3237","0,42%"
21.08.1990,"1,3224","1,3224","1,3348","1,3192","-0,65%"
20.08.1990,"1,3310","1,3310","1,3352","1,3278","-0,45%"
17.08.1990,"1,3370","1,3370","1,3390","1,3320","0,79%"
16.08.1990,"1,3265","1,3265","1,3297","1,3230","-0,30%"
15.08.1990,"1,3305","1,3305","1,3371","1,3252","0,45%"
14.08.1990,"1,3245","1,3245","1,3245","1,3136","0,48%"
13.08.1990,"1,3182","1,3182","1,3203","1,3129","1,01%"
10.08.1990,"1,3050","1,3050","1,3080","1,2987","0,04%"
09.08.1990,"1,3045","1,3045","1,3113","1,3032","-0,02%"
08.08.1990,"1,3048","1,3048","1,3118","1,2977","-0,56%"
07.08.1990,"1,3121","1,3121","1,3196","1,3100","-0,27%"
06.08.1990,"1,3157","1,3157","1,3200","1,3012","1,25%"
03.08.1990,"1,2995","1,2995","1,3054","1,2968","-0,11%"
02.08.1990,"1,3009","1,3009","1,3085","1,2792","0,03%"
01.08.1990,"1,3005","1,3005","1,3056","1,2992","-0,32%"
31.07.1990,"1,3047","1,3047","1,3047","1,2877","1,32%"
30.07.1990,"1,2877","1,2877","1,2908","1,2845","0,33%"
27.07.1990,"1,2835","1,2835","1,2841","1,2731","0,55%"
26.07.1990,"1,2765","1,2765","1,2805","1,2715","-0,08%"
25.07.1990,"1,2775","1,2775","1,2807","1,2728","0,03%"
24.07.1990,"1,2771","1,2771","1,2771","1,2722","0,24%"
23.07.1990,"1,2740","1,2740","1,2740","1,2640","0,92%"
20.07.1990,"1,2624","1,2624","1,2666","1,2603","-0,05%"
19.07.1990,"1,2630","1,2630","1,2636","1,2564","0,12%"
18.07.1990,"1,2615","1,2615","1,2665","1,2595","0,28%"
17.07.1990,"1,2580","1,2580","1,2580","1,2493","0,37%"
16.07.1990,"1,2534","1,2534","1,2609","1,2473","-0,55%"
13.07.1990,"1,2603","1,2603","1,2643","1,2563","1,03%"
12.07.1990,"1,2475","1,2475","1,2510","1,2454","-0,52%"
11.07.1990,"1,2540","1,2540","1,2637","1,2531","-0,52%"
10.07.1990,"1,2605","1,2605","1,2651","1,2540","0,32%"
09.07.1990,"1,2565","1,2565","1,2590","1,2515","0,43%"
06.07.1990,"1,2511","1,2511","1,2535","1,2483","-0,19%"
05.07.1990,"1,2535","1,2535","1,2569","1,2505","-0,21%"
04.07.1990,"1,2561","1,2561","1,2574","1,2536","0,44%"
03.07.1990,"1,2506","1,2506","1,2508","1,2449","0,33%"
02.07.1990,"1,2465","1,2465","1,2493","1,2396","0,81%"
29.06.1990,"1,2365","1,2365","1,2410","1,2332","-0,07%"
28.06.1990,"1,2374","1,2374","1,2433","1,2361","-0,17%"
27.06.1990,"1,2395","1,2395","1,2437","1,2386","0,36%"
26.06.1990,"1,2350","1,2350","1,2364","1,2278","0,39%"
25.06.1990,"1,2302","1,2302","1,2335","1,2290","-0,15%"
22.06.1990,"1,2320","1,2320","1,2320","1,2280","0,11%"
21.06.1990,"1,2307","1,2307","1,2314","1,2267","0,01%"
20.06.1990,"1,2306","1,2306","1,2344","1,2252","-0,31%"
19.06.1990,"1,2344","1,2344","1,2355","1,2275","0,32%"
18.06.1990,"1,2305","1,2305","1,2325","1,2180","0,99%"
15.06.1990,"1,2184","1,2184","1,2211","1,2110","-0,52%"
14.06.1990,"1,2248","1,2248","1,2254","1,2174","0,67%"
13.06.1990,"1,2167","1,2167","1,2206","1,2158","-0,23%"
12.06.1990,"1,2195","1,2195","1,2212","1,2170","0,47%"
11.06.1990,"1,2138","1,2138","1,2184","1,2113","0,21%"
08.06.1990,"1,2113","1,2113","1,2167","1,2094","-0,19%"
07.06.1990,"1,2136","1,2136","1,2199","1,2128","-0,28%"
06.06.1990,"1,2170","1,2170","1,2225","1,2153","-0,15%"
05.06.1990,"1,2188","1,2188","1,2224","1,2097","0,17%"
04.06.1990,"1,2167","1,2167","1,2190","1,2061","0,59%"
01.06.1990,"1,2096","1,2096","1,2226","1,2081","-0,17%"
31.05.1990,"1,2117","1,2117","1,2233","1,2087","-0,69%"
30.05.1990,"1,2201","1,2201","1,2315","1,2193","-0,56%"
29.05.1990,"1,2270","1,2270","1,2315","1,2244","0,24%"
28.05.1990,"1,2241","1,2241","1,2262","1,2237","0,25%"
25.05.1990,"1,2211","1,2211","1,2269","1,2189","0,16%"
24.05.1990,"1,2192","1,2192","1,2330","1,2179","-0,50%"
23.05.1990,"1,2253","1,2253","1,2359","1,2224","-0,24%"
22.05.1990,"1,2283","1,2283","1,2342","1,2268","-0,37%"
21.05.1990,"1,2329","1,2329","1,2436","1,2318","-0,70%"
18.05.1990,"1,2416","1,2416","1,2454","1,2393","0,00%"
17.05.1990,"1,2416","1,2416","1,2521","1,2388","-0,01%"
16.05.1990,"1,2417","1,2417","1,2470","1,2369","-0,01%"
15.05.1990,"1,2418","1,2418","1,2470","1,2395","-0,24%"
14.05.1990,"1,2448","1,2448","1,2471","1,2411","-0,08%"
11.05.1990,"1,2458","1,2458","1,2540","1,2437","-0,54%"
10.05.1990,"1,2526","1,2526","1,2532","1,2431","0,25%"
09.05.1990,"1,2495","1,2495","1,2530","1,2362","1,14%"
08.05.1990,"1,2354","1,2354","1,2392","1,2336","-0,09%"
07.05.1990,"1,2365","1,2365","1,2397","1,2299","0,56%"
04.05.1990,"1,2296","1,2296","1,2310","1,2182","1,04%"
03.05.1990,"1,2170","1,2170","1,2201","1,2139","0,12%"
02.05.1990,"1,2155","1,2155","1,2182","1,2134","-0,24%"
01.05.1990,"1,2184","1,2184","1,2197","1,2136","-0,03%"
30.04.1990,"1,2188","1,2188","1,2212","1,2150","0,02%"
27.04.1990,"1,2186","1,2186","1,2225","1,2132","0,08%"
26.04.1990,"1,2176","1,2176","1,2210","1,2154","-0,11%"
25.04.1990,"1,2190","1,2190","1,2207","1,2074","1,11%"
24.04.1990,"1,2056","1,2056","1,2096","1,2026","0,07%"
23.04.1990,"1,2047","1,2047","1,2097","1,2041","-0,59%"
20.04.1990,"1,2119","1,2119","1,2188","1,2098","-0,39%"
19.04.1990,"1,2167","1,2167","1,2235","1,2145","-0,35%"
18.04.1990,"1,2210","1,2210","1,2234","1,2158","0,29%"
17.04.1990,"1,2175","1,2175","1,2191","1,2142","0,03%"
16.04.1990,"1,2171","1,2171","1,2199","1,2141","-0,32%"
13.04.1990,"1,2210","1,2210","1,2224","1,2202","-0,07%"
12.04.1990,"1,2218","1,2218","1,2243","1,2184","-0,03%"
11.04.1990,"1,2222","1,2222","1,2239","1,2104","0,10%"
10.04.1990,"1,2210","1,2210","1,2217","1,2079","1,03%"
09.04.1990,"1,2086","1,2086","1,2113","1,2068","0,15%"
06.04.1990,"1,2068","1,2068","1,2096","1,2038","0,26%"
05.04.1990,"1,2037","1,2037","1,2060","1,2033","0,00%"
04.04.1990,"1,2037","1,2037","1,2062","1,2035","-0,11%"
03.04.1990,"1,2050","1,2050","1,2054","1,2009","0,27%"
02.04.1990,"1,2018","1,2018","1,2041","1,1980","-0,39%"
30.03.1990,"1,2065","1,2065","1,2130","1,2024","-0,07%"
29.03.1990,"1,2073","1,2073","1,2073","1,1978","0,95%"
28.03.1990,"1,1959","1,1959","1,2001","1,1923","0,16%"
27.03.1990,"1,1940","1,1940","1,1980","1,1908","-0,20%"
26.03.1990,"1,1964","1,1964","1,2002","1,1874","0,41%"
23.03.1990,"1,1915","1,1915","1,1978","1,1904","-0,44%"
22.03.1990,"1,1968","1,1968","1,1992","1,1907","0,55%"
21.03.1990,"1,1902","1,1902","1,1963","1,1898","-0,33%"
20.03.1990,"1,1942","1,1942","1,2096","1,1926","-1,07%"
19.03.1990,"1,2071","1,2071","1,2119","1,2048","0,58%"
16.03.1990,"1,2001","1,2001","1,2051","1,1987","-0,07%"
15.03.1990,"1,2010","1,2010","1,2016","1,1904","0,76%"
14.03.1990,"1,1919","1,1919","1,1944","1,1881","0,10%"
13.03.1990,"1,1907","1,1907","1,1939","1,1841","0,11%"
12.03.1990,"1,1894","1,1894","1,1963","1,1879","-0,60%"
09.03.1990,"1,1966","1,1966","1,2031","1,1943","-0,32%"
08.03.1990,"1,2005","1,2005","1,2061","1,1964","-0,28%"
07.03.1990,"1,2039","1,2039","1,2045","1,1951","0,40%"
06.03.1990,"1,1991","1,1991","1,2071","1,1976","-0,28%"
05.03.1990,"1,2025","1,2025","1,2060","1,1917","0,94%"
02.03.1990,"1,1913","1,1913","1,1991","1,1873","-0,05%"
01.03.1990,"1,1919","1,1919","1,2073","1,1888","-0,74%"
28.02.1990,"1,2008","1,2008","1,2108","1,1996","-0,78%"
27.02.1990,"1,2102","1,2102","1,2146","1,2081","-0,21%"
26.02.1990,"1,2127","1,2127","1,2148","1,2077","-0,51%"
23.02.1990,"1,2189","1,2189","1,2234","1,2166","-0,44%"
22.02.1990,"1,2243","1,2243","1,2277","1,2207","0,16%"
21.02.1990,"1,2224","1,2224","1,2285","1,2209","-0,18%"
20.02.1990,"1,2246","1,2246","1,2247","1,2167","0,59%"
19.02.1990,"1,2174","1,2174","1,2208","1,2136","-0,11%"
16.02.1990,"1,2188","1,2188","1,2192","1,2014","1,19%"
15.02.1990,"1,2045","1,2045","1,2175","1,2044","-0,98%"
14.02.1990,"1,2164","1,2164","1,2226","1,2161","-0,08%"
13.02.1990,"1,2174","1,2174","1,2180","1,2083","-0,03%"
12.02.1990,"1,2178","1,2178","1,2228","1,2161","-0,33%"
09.02.1990,"1,2218","1,2218","1,2230","1,2149","-0,06%"
08.02.1990,"1,2225","1,2225","1,2239","1,2166","-0,37%"
07.02.1990,"1,2271","1,2271","1,2325","1,2240","-0,18%"
06.02.1990,"1,2293","1,2293","1,2324","1,2254","0,04%"
05.02.1990,"1,2288","1,2288","1,2304","1,2128","1,33%"
02.02.1990,"1,2127","1,2127","1,2181","1,2068","-0,26%"
01.02.1990,"1,2159","1,2159","1,2179","1,2089","0,61%"
31.01.1990,"1,2085","1,2085","1,2148","1,2056","-0,58%"
30.01.1990,"1,2156","1,2156","1,2209","1,2123","0,08%"
29.01.1990,"1,2146","1,2146","1,2186","1,2079","0,55%"
26.01.1990,"1,2080","1,2080","1,2088","1,2004","-0,02%"
25.01.1990,"1,2082","1,2082","1,2087","1,2024","0,27%"
24.01.1990,"1,2050","1,2050","1,2132","1,1993","0,28%"
23.01.1990,"1,2016","1,2016","1,2028","1,1818","1,68%"
22.01.1990,"1,1818","1,1818","1,1871","1,1791","-0,66%"
19.01.1990,"1,1897","1,1897","1,1957","1,1844","0,08%"
18.01.1990,"1,1888","1,1888","1,2020","1,1865","-1,34%"
17.01.1990,"1,2050","1,2050","1,2100","1,1969","0,25%"
16.01.1990,"1,2020","1,2020","1,2048","1,1887","0,08%"
15.01.1990,"1,2010","1,2010","1,2098","1,2010","-0,40%"
12.01.1990,"1,2058","1,2058","1,2151","1,2022","-0,26%"
11.01.1990,"1,2090","1,2090","1,2111","1,1993","0,06%"
10.01.1990,"1,2083","1,2083","1,2185","1,2048","-0,26%"
09.01.1990,"1,2115","1,2115","1,2136","1,2012","-0,39%"
08.01.1990,"1,2162","1,2162","1,2173","1,1929","1,48%"
05.01.1990,"1,1985","1,1985","1,2075","1,1904","-0,68%"
04.01.1990,"1,2067","1,2067","1,2104","1,1690","2,45%"
03.01.1990,"1,1778","1,1778","1,1841","1,1729","-0,52%"
02.01.1990,"1,1839","1,1839","1,2008","1,1795","-0,66%"
29.12.1989,"1,1918","1,1918","1,1950","1,1850","-0,60%"
28.12.1989,"1,1990","1,1990","1,2039","1,1914","-0,21%"
27.12.1989,"1,2015","1,2015","1,2031","1,1889","0,59%"
26.12.1989,"1,1944","1,1944","1,1951","1,1907","0,48%"
25.12.1989,"1,1887","1,1887","1,1887","1,1887","0,00%"
22.12.1989,"1,1887","1,1887","1,1905","1,1764","0,93%"
21.12.1989,"1,1778","1,1778","1,1799","1,1698","0,20%"
20.12.1989,"1,1754","1,1754","1,1777","1,1622","0,40%"
19.12.1989,"1,1707","1,1707","1,1754","1,1668","-0,57%"
18.12.1989,"1,1774","1,1774","1,1797","1,1728","-0,25%"
15.12.1989,"1,1804","1,1804","1,1804","1,1674","0,79%"
14.12.1989,"1,1711","1,1711","1,1759","1,1660","-0,20%"
13.12.1989,"1,1734","1,1734","1,1894","1,1652","0,05%"
12.12.1989,"1,1728","1,1728","1,1728","1,1528","1,35%"
11.12.1989,"1,1572","1,1572","1,1576","1,1483","0,56%"
08.12.1989,"1,1507","1,1507","1,1540","1,1448","0,22%"
07.12.1989,"1,1482","1,1482","1,1529","1,1450","-0,30%"
06.12.1989,"1,1517","1,1517","1,1536","1,1422","0,55%"
05.12.1989,"1,1454","1,1454","1,1467","1,1374","0,52%"
04.12.1989,"1,1395","1,1395","1,1450","1,1363","0,05%"
01.12.1989,"1,1389","1,1389","1,1439","1,1370","-0,37%"
30.11.1989,"1,1431","1,1431","1,1456","1,1334","0,35%"
29.11.1989,"1,1391","1,1391","1,1433","1,1345","-0,52%"
28.11.1989,"1,1450","1,1450","1,1481","1,1313","0,66%"
27.11.1989,"1,1375","1,1375","1,1397","1,1333","0,48%"
24.11.1989,"1,1321","1,1321","1,1334","1,1254","0,77%"
23.11.1989,"1,1235","1,1235","1,1258","1,1210","-0,27%"
22.11.1989,"1,1265","1,1265","1,1301","1,1210","0,10%"
21.11.1989,"1,1254","1,1254","1,1273","1,1128","1,00%"
20.11.1989,"1,1143","1,1143","1,1165","1,1083","0,22%"
17.11.1989,"1,1119","1,1119","1,1145","1,1104","-0,03%"
16.11.1989,"1,1122","1,1122","1,1179","1,1088","-0,22%"
15.11.1989,"1,1146","1,1146","1,1183","1,1120","-0,37%"
14.11.1989,"1,1187","1,1187","1,1210","1,1058","1,18%"
13.11.1989,"1,1056","1,1056","1,1061","1,1016","0,33%"
10.11.1989,"1,1020","1,1020","1,1114","1,1009","-0,72%"
09.11.1989,"1,1100","1,1100","1,1156","1,1094","-0,37%"
08.11.1989,"1,1141","1,1141","1,1176","1,1130","-0,10%"
07.11.1989,"1,1152","1,1152","1,1159","1,1083","0,50%"
06.11.1989,"1,1096","1,1096","1,1115","1,1052","-0,02%"
03.11.1989,"1,1098","1,1098","1,1143","1,1087","-0,27%"
02.11.1989,"1,1128","1,1128","1,1151","1,1053","0,23%"
01.11.1989,"1,1103","1,1103","1,1183","1,1079","-0,32%"
31.10.1989,"1,1139","1,1139","1,1178","1,1107","-0,38%"
30.10.1989,"1,1181","1,1181","1,1193","1,1109","-0,15%"
27.10.1989,"1,1198","1,1198","1,1221","1,1018","0,61%"
26.10.1989,"1,1130","1,1130","1,1193","1,1101","-0,60%"
25.10.1989,"1,1197","1,1197","1,1210","1,1143","0,10%"
24.10.1989,"1,1186","1,1186","1,1205","1,1087","0,65%"
23.10.1989,"1,1114","1,1114","1,1130","1,1035","0,55%"
20.10.1989,"1,1053","1,1053","1,1137","1,1027","-0,61%"
19.10.1989,"1,1121","1,1121","1,1166","1,1060","0,22%"
18.10.1989,"1,1097","1,1097","1,1123","1,0992","0,88%"
17.10.1989,"1,1000","1,1000","1,1118","1,0978","0,14%"
16.10.1989,"1,0985","1,0985","1,1145","1,0959","-0,20%"
13.10.1989,"1,1007","1,1007","1,1007","1,0726","2,08%"
12.10.1989,"1,0783","1,0783","1,0803","1,0715","0,48%"
11.10.1989,"1,0732","1,0732","1,0809","1,0682","-0,42%"
10.10.1989,"1,0777","1,0777","1,0910","1,0753","-1,11%"
09.10.1989,"1,0898","1,0898","1,0923","1,0865","-0,19%"
06.10.1989,"1,0919","1,0919","1,0979","1,0824","-0,29%"
05.10.1989,"1,0951","1,0951","1,1042","1,0915","-0,02%"
04.10.1989,"1,0953","1,0953","1,0990","1,0898","0,23%"
03.10.1989,"1,0928","1,0928","1,0992","1,0900","-0,45%"
02.10.1989,"1,0977","1,0977","1,1033","1,0956","-0,32%"
29.09.1989,"1,1012","1,1012","1,1067","1,0973","0,47%"
28.09.1989,"1,0960","1,0960","1,0986","1,0912","-0,31%"
27.09.1989,"1,0994","1,0994","1,1033","1,0953","0,60%"
26.09.1989,"1,0928","1,0928","1,0969","1,0829","0,22%"
25.09.1989,"1,0904","1,0904","1,0917","1,0854","2,67%"
22.09.1989,"1,0620","1,0620","1,0700","1,0605","-0,40%"
21.09.1989,"1,0663","1,0663","1,0690","1,0639","-0,13%"
20.09.1989,"1,0677","1,0677","1,0703","1,0574","0,57%"
19.09.1989,"1,0616","1,0616","1,0646","1,0573","-0,22%"
18.09.1989,"1,0639","1,0639","1,0659","1,0499","0,80%"
15.09.1989,"1,0555","1,0555","1,0634","1,0359","0,45%"
14.09.1989,"1,0508","1,0508","1,0593","1,0488","-0,22%"
13.09.1989,"1,0531","1,0531","1,0539","1,0445","0,78%"
12.09.1989,"1,0449","1,0449","1,0488","1,0431","0,00%"
11.09.1989,"1,0449","1,0449","1,0468","1,0372","0,44%"
08.09.1989,"1,0403","1,0403","1,0503","1,0395","-0,85%"
07.09.1989,"1,0492","1,0492","1,0508","1,0414","-0,15%"
06.09.1989,"1,0508","1,0508","1,0522","1,0426","0,69%"
05.09.1989,"1,0436","1,0436","1,0503","1,0411","-0,46%"
04.09.1989,"1,0484","1,0484","1,0506","1,0464","-0,07%"
01.09.1989,"1,0491","1,0491","1,0577","1,0480","-0,74%"
31.08.1989,"1,0569","1,0569","1,0636","1,0538","-0,56%"
30.08.1989,"1,0628","1,0628","1,0747","1,0623","-0,77%"
29.08.1989,"1,0711","1,0711","1,0747","1,0576","1,30%"
28.08.1989,"1,0574","1,0574","1,0607","1,0560","-0,14%"
25.08.1989,"1,0589","1,0589","1,0639","1,0569","-0,18%"
24.08.1989,"1,0608","1,0608","1,0631","1,0542","-0,17%"
23.08.1989,"1,0626","1,0626","1,0704","1,0607","-0,77%"
22.08.1989,"1,0708","1,0708","1,0713","1,0588","0,99%"
21.08.1989,"1,0603","1,0603","1,0646","1,0539","-0,02%"
18.08.1989,"1,0605","1,0605","1,0613","1,0531","0,47%"
17.08.1989,"1,0555","1,0555","1,0673","1,0515","-1,26%"
16.08.1989,"1,0690","1,0690","1,0704","1,0623","0,20%"
15.08.1989,"1,0669","1,0669","1,0711","1,0620","0,33%"
14.08.1989,"1,0634","1,0634","1,0721","1,0607","-0,64%"
11.08.1989,"1,0703","1,0703","1,0870","1,0650","-1,68%"
10.08.1989,"1,0886","1,0886","1,0990","1,0874","-0,46%"
09.08.1989,"1,0936","1,0936","1,0963","1,0864","-0,18%"
08.08.1989,"1,0956","1,0956","1,0975","1,0828","1,32%"
07.08.1989,"1,0813","1,0813","1,0882","1,0789","-0,35%"
04.08.1989,"1,0851","1,0851","1,1057","1,0847","-1,90%"
03.08.1989,"1,1061","1,1061","1,1172","1,1036","-0,83%"
02.08.1989,"1,1154","1,1154","1,1218","1,1154","-0,26%"
01.08.1989,"1,1183","1,1183","1,1219","1,1075","0,45%"
31.07.1989,"1,1133","1,1133","1,1156","1,1055","0,78%"
28.07.1989,"1,1047","1,1047","1,1064","1,0967","-0,18%"
27.07.1989,"1,1067","1,1067","1,1125","1,1044","-0,43%"
26.07.1989,"1,1115","1,1115","1,1121","1,0984","0,93%"
25.07.1989,"1,1013","1,1013","1,1021","1,0914","0,75%"
24.07.1989,"1,0931","1,0931","1,0940","1,0847","0,77%"
21.07.1989,"1,0847","1,0847","1,0959","1,0835","-0,27%"
20.07.1989,"1,0876","1,0876","1,0928","1,0800","0,52%"
19.07.1989,"1,0820","1,0820","1,0936","1,0817","-0,90%"
18.07.1989,"1,0918","1,0918","1,0974","1,0759","0,39%"
17.07.1989,"1,0876","1,0876","1,0885","1,0789","0,52%"
14.07.1989,"1,0820","1,0820","1,0972","1,0814","-1,10%"
13.07.1989,"1,0940","1,0940","1,1044","1,0939","-0,92%"
12.07.1989,"1,1042","1,1042","1,1052","1,0949","0,53%"
11.07.1989,"1,0984","1,0984","1,1044","1,0975","-1,05%"
10.07.1989,"1,1100","1,1100","1,1148","1,1040","0,40%"
07.07.1989,"1,1056","1,1056","1,1068","1,0934","0,53%"
06.07.1989,"1,0998","1,0998","1,1009","1,0924","-0,05%"
05.07.1989,"1,1003","1,1003","1,1021","1,0805","2,20%"
04.07.1989,"1,0766","1,0766","1,0800","1,0719","0,48%"
03.07.1989,"1,0715","1,0715","1,0731","1,0561","1,20%"
30.06.1989,"1,0588","1,0588","1,0608","1,0530","0,54%"
29.06.1989,"1,0531","1,0531","1,0665","1,0524","-0,07%"
28.06.1989,"1,0538","1,0538","1,0576","1,0491","-0,47%"
27.06.1989,"1,0588","1,0588","1,0634","1,0549","0,36%"
26.06.1989,"1,0550","1,0550","1,0607","1,0526","-0,83%"
23.06.1989,"1,0638","1,0638","1,0704","1,0534","0,14%"
22.06.1989,"1,0623","1,0623","1,0623","1,0492","0,56%"
21.06.1989,"1,0564","1,0564","1,0564","1,0379","1,43%"
20.06.1989,"1,0415","1,0415","1,0529","1,0403","-0,53%"
19.06.1989,"1,0470","1,0470","1,0497","1,0364","0,33%"
16.06.1989,"1,0436","1,0436","1,0476","1,0299","1,38%"
15.06.1989,"1,0294","1,0294","1,0296","1,0114","1,01%"
14.06.1989,"1,0191","1,0191","1,0299","1,0186","-0,90%"
13.06.1989,"1,0284","1,0284","1,0305","1,0211","0,12%"
12.06.1989,"1,0272","1,0272","1,0296","1,0199","-0,44%"
09.06.1989,"1,0317","1,0317","1,0524","1,0313","-2,01%"
08.06.1989,"1,0529","1,0529","1,0534","1,0475","0,21%"
07.06.1989,"1,0507","1,0507","1,0573","1,0475","-0,01%"
06.06.1989,"1,0508","1,0508","1,0526","1,0404","0,46%"
05.06.1989,"1,0460","1,0460","1,0700","1,0438","-2,00%"
02.06.1989,"1,0674","1,0674","1,0692","1,0499","1,80%"
01.06.1989,"1,0485","1,0485","1,0507","1,0418","0,15%"
31.05.1989,"1,0469","1,0469","1,0533","1,0404","0,35%"
30.05.1989,"1,0433","1,0433","1,0441","1,0279","0,73%"
29.05.1989,"1,0357","1,0357","1,0383","1,0319","-1,24%"
26.05.1989,"1,0487","1,0487","1,0634","1,0456","-0,02%"
25.05.1989,"1,0489","1,0489","1,0511","1,0364","1,46%"
24.05.1989,"1,0338","1,0338","1,0364","1,0279","0,06%"
23.05.1989,"1,0332","1,0332","1,0415","1,0279","-0,10%"
22.05.1989,"1,0342","1,0342","1,0564","1,0324","-1,74%"
19.05.1989,"1,0525","1,0525","1,0605","1,0525","-0,41%"
18.05.1989,"1,0568","1,0568","1,0612","1,0486","0,11%"
17.05.1989,"1,0556","1,0556","1,0746","1,0530","-1,77%"
16.05.1989,"1,0746","1,0746","1,0774","1,0709","0,07%"
15.05.1989,"1,0738","1,0738","1,0815","1,0686","-0,96%"
12.05.1989,"1,0842","1,0842","1,0983","1,0841","-0,29%"
11.05.1989,"1,0874","1,0874","1,0956","1,0854","-0,68%"
10.05.1989,"1,0949","1,0949","1,0972","1,0893","0,44%"
09.05.1989,"1,0901","1,0901","1,0924","1,0853","-0,04%"
08.05.1989,"1,0905","1,0905","1,0983","1,0880","-0,59%"
05.05.1989,"1,0970","1,0970","1,1043","1,0949","-0,15%"
04.05.1989,"1,0986","1,0986","1,1037","1,0974","-0,06%"
03.05.1989,"1,0993","1,0993","1,1039","1,0983","0,00%"
02.05.1989,"1,0993","1,0993","1,1052","1,0991","-0,07%"
01.05.1989,"1,1001","1,1001","1,1059","1,0993","-0,47%"
28.04.1989,"1,1053","1,1053","1,1096","1,1039","-0,21%"
27.04.1989,"1,1076","1,1076","1,1123","1,1053","0,10%"
26.04.1989,"1,1065","1,1065","1,1159","1,1056","-0,61%"
25.04.1989,"1,1133","1,1133","1,1192","1,1122","-0,31%"
24.04.1989,"1,1168","1,1168","1,1246","1,1157","-0,56%"
21.04.1989,"1,1231","1,1231","1,1263","1,1212","-0,03%"
20.04.1989,"1,1234","1,1234","1,1268","1,1168","0,60%"
19.04.1989,"1,1167","1,1167","1,1222","1,1161","-0,46%"
18.04.1989,"1,1219","1,1219","1,1235","1,1152","0,39%"
17.04.1989,"1,1175","1,1175","1,1209","1,1172","0,16%"
14.04.1989,"1,1157","1,1157","1,1164","1,1068","0,48%"
13.04.1989,"1,1104","1,1104","1,1128","1,1042","0,46%"
12.04.1989,"1,1053","1,1053","1,1060","1,1030","0,23%"
11.04.1989,"1,1028","1,1028","1,1087","1,1024","-0,23%"
10.04.1989,"1,1053","1,1053","1,1092","1,1046","-0,26%"
07.04.1989,"1,1082","1,1082","1,1159","1,1076","-0,24%"
06.04.1989,"1,1109","1,1109","1,1152","1,1100","-0,12%"
05.04.1989,"1,1122","1,1122","1,1141","1,1093","-0,05%"
04.04.1989,"1,1128","1,1128","1,1160","1,1031","0,20%"
03.04.1989,"1,1106","1,1106","1,1106","1,0941","1,18%"
31.03.1989,"1,0976","1,0976","1,1034","1,0964","-0,27%"
